# drones,matchingModel,contraction,alpha,distance,duration,disconnectedMoments,avg reachability
5,Min Sum,Full-Contraction,1.0,847.2135954999579,44,0,1.0
5,Min Sum,Full-Contraction,1.0,1247.213595499958,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Min Sum,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Min Sum,Full-Contraction,1.0,825.5338214438448,47,0,1.0
5,Min Sum,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Min Sum,Full-Contraction,1.0,825.5338214438448,47,0,1.0
5,Min Sum,Full-Contraction,1.0,815.8431221748456,43,0,1.0
5,Min Sum,Full-Contraction,1.0,1070.039375377297,55,0,1.0
5,Min Sum,Full-Contraction,1.0,1027.2154054449804,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1019.803902718557,53,0,1.0
5,Min Sum,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Min Sum,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Min Sum,Full-Contraction,1.0,1027.2154054449804,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1170.4680369026105,68,0,1.0
5,Min Sum,Full-Contraction,1.0,1164.8739280471982,68,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,58,0,1.0
5,Min Sum,Full-Contraction,1.0,825.5338214438448,48,0,1.0
5,Min Sum,Full-Contraction,1.0,761.7052710381271,48,0,1.0
5,Min Sum,Full-Contraction,1.0,905.8744849857701,48,0,1.0
5,Min Sum,Full-Contraction,1.0,840.2265663579125,53,0,1.0
5,Min Sum,Full-Contraction,1.0,794.9715056386862,48,0,1.0
5,Min Sum,Full-Contraction,1.0,889.286854468081,55,0,1.0
5,Min Sum,Full-Contraction,1.0,752.0145717691279,47,0,1.0
5,Min Sum,Full-Contraction,1.0,1201.898890738591,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Min Sum,Full-Contraction,1.0,1019.803902718557,53,0,1.0
5,Min Sum,Full-Contraction,1.0,1164.8739280471982,59,0,1.0
5,Min Sum,Full-Contraction,1.0,835.224520712844,44,0,1.0
5,Min Sum,Full-Contraction,1.0,1032.7415351599552,53,0,1.0
5,Min Sum,Full-Contraction,1.0,896.1837857167709,47,0,1.0
5,Min Sum,Full-Contraction,1.0,1027.2154054449804,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1241.262671635382,63,0,1.0
5,Min Sum,Full-Contraction,1.0,845.1204174249463,53,0,1.0
5,Min Sum,Full-Contraction,1.0,974.7477914437868,58,0,1.0
5,Min Sum,Full-Contraction,1.0,896.1837857167709,47,0,1.0
5,Min Sum,Full-Contraction,1.0,896.1837857167709,47,0,1.0
5,Min Sum,Full-Contraction,1.0,794.9715056386862,48,0,1.0
5,Min Sum,Full-Contraction,1.0,785.280806369687,48,0,1.0
5,Min Sum,Full-Contraction,1.0,1211.911610777094,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1032.7415351599552,53,0,1.0
5,Min Sum,Full-Contraction,1.0,896.1837857167709,60,0,1.0
5,Min Sum,Full-Contraction,1.0,1032.7415351599552,53,0,1.0
5,Min Sum,Full-Contraction,1.0,1314.7842849877934,67,0,1.0
5,Min Sum,Full-Contraction,1.0,924.2083981521541,58,0,1.0
5,Min Sum,Full-Contraction,1.0,1211.911610777094,62,0,1.0
5,Min Sum,Full-Contraction,1.0,1013.2313991042851,53,0,1.0
5,Min Sum,Full-Contraction,1.0,929.8621993510499,48,0,1.0
5,Min Sum,Full-Contraction,1.0,924.2083981521541,58,0,1.0
5,Min Sum,Full-Contraction,1.0,1004.3299092180209,61,0,1.0
